artist_name,track_name,track_id,album_id,artist_id,track_popularity,artist_popularity,artist_genre,duration_ms,release_date,release_date_precision
Trippie Redd,Demon Time (feat. Ski Mask The Slump God),1hE8iI3YK9x1VUBDtSzg3x,4sS5IjHR0YOJQdSTQ8whWz,6Xgp2XMz1fhVYe7i6yNAax,69,81,"['melodic rap', 'rap', 'trap']",159452,2021-08-21,day
Elvis Costello & The Attractions,Less Than Zero - Live,3BfkgtFOtZ8vMOIeEKYvNw,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,6,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",268826,1978-03-17,day
girl in red,midnight love,4ys4z4bBUtTmzfjWtYnoli,10nQ1u8Y1zlOb61zwZavDk,3uwAm6vQy7kWPS2bciKWx9,74,75,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",193928,2021-04-30,day
Elvis Costello,Roadette Song - Live,02a24zjDC9rN1zJXJu6RFs,1sEzTKLd1Nv2oGndJa1XMD,2BGRfQgtzikz1pzAD0kaEn,6,57,"['art rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",338546,1978-03-17,day
Young Slo-Be,I Love You,5yfMsbJda8sXVfnJHgm8Ke,1PAmNh4VorpJrt4QgfEaHS,1pWm8RcyiWZehSnb38i4fM,74,57,['cali rap'],123428,2021-08-13,day
Elvis Costello & The Attractions,"Radio, Radio - Live",6Eq3EJrQ2snBpBrtKRpc9b,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,6,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",157520,1978-03-17,day
Roddy Ricch,late at night,6kksmL4t09IgxhajuVDDxR,1eVrpJbHRLBbioB9sb5b94,757aE44tKEUQEqRuT6GnEB,71,81,"['melodic rap', 'rap', 'trap']",174549,2021-12-17,day
Elvis Costello & The Attractions,The Beat - Live,2aL6l6Uu261vAnWjSSlGpq,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,6,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",223280,1978-03-17,day
Tech N9ne,Face Off,6M47gaKejso9772SKTa3yH,0g81USzuFuid3QkYfxeMXM,6UBA15slIuadJ8h2lPRPos,76,69,"['hip hop', 'kansas city hip hop', 'pop rap']",219802,2021-10-08,day
Airbase,Escape (FYHYM2021) - Sunny Lax Remix,3H6GxB54DJfzlvMP0Bip5e,4UiV2fisGRy8AvtboMHsTr,3R3fc4fBMzzmJoSrRgVdKe,7,36,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",58396,2021-12-29,day
Drake,Lemon Pepper Freestyle (feat. Rick Ross),4FRW5Nza1Ym91BGV4nFWXI,5LuoozUhs2pl3glZeAJl89,3TVXtAsR1Inumwj472S9r4,72,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",383036,2021-03-05,day
Roman Messer,Written In The Stars (FYHYM2021),667fGb8VEonVgpfAt6D2Ej,4UiV2fisGRy8AvtboMHsTr,25DnzR3jtrD8StkyyRCvHR,8,47,"['progressive uplifting trance', 'russian trance', 'trance']",39130,2021-12-29,day
YBN Nahmir,Opp Stoppa (feat. 21 Savage),78p1rF7xx1snnaKxtUzBHn,7neQoxL2lAY27Xa7FMQj4y,3gGUMEwIX6XodWsYEvKSal,69,63,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",135417,2021-03-26,day
Maor Levi,Save The Last Trance (FYHYM2021),0paUo09K3xxLvYwxcDcr8f,4UiV2fisGRy8AvtboMHsTr,7iVuXpgNEl87BwdwV1L6he,6,43,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",60000,2021-12-29,day
Justin Moore,We Didn't Have Much,0Iuw6WPws324i7G7sCejTX,1rW4SdSGRziYMzyteohUwP,30e8DmahrEamvLbFRPdWmk,68,63,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",174837,2021-04-23,day
Andy Moor,Safe On Both Sides (FYHYM2021),5bbnRqGcJ5NckQO6FQ4Ro8,4UiV2fisGRy8AvtboMHsTr,0Fn4agIyGMwQsKHrx1i8Dn,7,43,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",59972,2021-12-29,day
$uicideboy$,5 Grand at 8 to 1,1RSjxBz03F6vEqoHT9jWBa,3dgsCZMswt6TWbsKcMgoO2,1VPmR4DJC1PlOtd0IADAO0,68,81,"['dark trap', 'new orleans rap', 'underground hip hop']",169565,2021-08-13,day
Dragonette,Summer Thing (Mixed),3EgNYS1MU0I20x9IIdj5hu,7uF16JVelqe9okxYE6JCje,4GLJPBj5Cdr9AgLKvLWM4n,14,57,"['canadian electropop', 'canadian pop', 'dance rock', 'electropop', 'metropopolis', 'neo-synthpop']",78939,2021-12-24,day
Dylan Marlowe,All About It,0j2e7Gu19gy0ZqIOQyN4xj,1Cn8tdli6qxfcmhTQ8RcnY,0ZZLr8EH3aNFzYpXtaTIax,68,53,['contemporary country'],185144,2021-06-04,day
Michalis Koumbios,Epilogue,4bYf1pacPC2O1dD1rudwaO,2vDjAhfs4SWBASCcmqpzUW,5DckhqA7dsg4K6d2Upjdfi,35,38,['bouzouki'],61719,2021-12-15,day
J. Cole,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0,4JAvwK4APPArjIsOdGoJXX,6l3HvQ5sa6mXTsMTB19rO5,71,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",133021,2021-05-14,day
Gareth Emery,You'll Be OK (FYHYM2021) - Andrew Rayel Remix,4gRoISVW8QVeuRoB7AamDO,4UiV2fisGRy8AvtboMHsTr,0hprEC0nsWuQPSHag1O2Vi,8,57,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",88233,2021-12-29,day
Hijos De Barron,Y Si Se Quiere Ir,2qWX4mvuOfCvGgHAV1sWQO,6o7M6eInloIKefh7YsXEJR,32YGQsNtuwyobFFnn8ikpe,74,60,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",199147,2021-02-12,day
Veracocha,Carte Blanche (FYHYM2021) - Ilan Bluestone Remix,52Oq9jxiI2FdF5mRWFz35g,4UiV2fisGRy8AvtboMHsTr,1DT2WEMQmEJ3yRmTaqzrXd,9,42,"['bubble trance', 'dutch trance', 'trance', 'uplifting trance']",43614,2021-12-29,day
Sonder,Nobody But You,6VFKuuqSbA1GpMEosUgTwQ,0HaY1bBhaYUEXBOSva6Pf7,2ICR2m4hOBPhaYiZB3rnLW,72,61,"['alternative r&b', 'r&b']",213214,2021-04-09,day
HALIENE,Glass Heart (FYHYM2021) - Sunny Lax Remix,4n8iIe6YzYgmCaRjKyRZCu,4UiV2fisGRy8AvtboMHsTr,1sKIizVYeHkGy7Tjmn9QRj,6,55,[],73831,2021-12-29,day
Elvie Shane,My Boy,47fyYjbsfq48e3fUys4Xaa,3ajAv3GaQivcQyU5JuE8eY,2eIB6vFotL2su94z3pUC1j,68,52,['contemporary country'],203381,2021-10-29,day
Alesso,Leave A Little Love (FYHYM2021) - Club Mix,22Ah7lxpMHqrEUBYziF7Xk,4UiV2fisGRy8AvtboMHsTr,4AVFqumd2ogHFlRbKIjp1t,6,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",60000,2021-12-29,day
GAYLE,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,23M1xUF2RoRSvXtpwQP4rJ,2VSHKHBTiXWplO8lxcnUC9,75,73,['modern alternative pop'],159836,2021-09-24,day
Edwin Yearwood,Resilience (Make It Work),0VdqkZEqH3muIvadsq41p2,7ALl4rPY5NuiDFhJtao5TF,0QL8EzrRciKCQ9LUy1ZbMe,5,28,"['bajan soca', 'barbadian pop', 'soca']",231612,2021-09-03,day
Kaito Shoma,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,04QDTmdKMoDHqqFaHEoDVP,3Tv1UzQAvn0v0hKTxisXnR,77,61,['drift phonk'],99748,2021-01-04,day
Amanda Rheaume,100 Years - Remastered 2021,0dOPhH828C4TwABjiFGHEx,7m0pjaaLCwCqT7dnF6uTfi,3AolL1C2j6PAqp3BuWzsRZ,11,22,['canadian contemporary country'],221813,2022-05-27,day
keshi,beside you,1Fhb9iJPufNMZSwupsXiRe,3boOG8cQ8szHDizPKUyBFD,3pc0bOVB5whxmD50W79wwO,74,73,"['chill r&b', 'pop']",166023,2021-04-23,day
Boy Pierce,Year-End Review 2021,693ubeNAEKqQ8LmWhoHbQj,5dvhXTmJUHUMmKCzvGW2BT,5P04fCicq68egwVyLlqgfp,1,6,[],144000,2021-12-31,day
Roddy Ricch,late at night,1fxYz1s15pyZLsJT0Hdh1m,2WFC0XUBROo4X2vxLwtB4u,757aE44tKEUQEqRuT6GnEB,71,81,"['melodic rap', 'rap', 'trap']",174682,2021-06-04,day
Incognito,Inside Life,1TdgUQtoLxIc1CBUCJHEgY,1gcxfIY8oeRYr203cTsjVP,5moJNCJeiNwuQAhDLJXULs,10,47,"['brit funk', 'modern funk']",272200,2021-11-19,day
Los Lara,Fumando Mota,2ytQws1jfyFcY2K2MDUfzd,0QUTQD8QwyAuI1znIdT02Y,0GUkPki3DpCkvKDxIKpaI4,74,60,[],201205,2021-12-17,day
Incognito,Colibri,0YaL8elXBgjcCiGBe6TLVf,1gcxfIY8oeRYr203cTsjVP,5moJNCJeiNwuQAhDLJXULs,14,47,"['brit funk', 'modern funk']",359653,2021-11-19,day
Chris Young,Famous Friends,00KyYtT6NaXwbPecina5Pj,4WyhB7bn1Dy3w7GBWUAO1a,4BYxqVkZyFjtik7crYLg5Q,68,67,"['contemporary country', 'country', 'country road', 'modern country rock']",166506,2021-08-06,day
Incognito,Nights Over Egypt - Masters At Work Main Mix,5PAEpAt4TRUvCho27TmVgA,1gcxfIY8oeRYr203cTsjVP,5moJNCJeiNwuQAhDLJXULs,28,47,"['brit funk', 'modern funk']",467746,2021-11-19,day
Dijon,The Dress,0YMe6PHRbeDcN7KJdCG0bW,4E691gbRgo2Zb6ToII2DWO,0knGpCTbmG4ctl1wzYRZs4,70,59,"['alternative r&b', 'bedroom soul', 'indie r&b']",184767,2021-11-05,day
Matt Fax,Torn (Year in Review 2021),65E8tlg9SLbj3s2p6hnRvA,5zws4sXAIs0rgPEismc2nE,1XgI1X3xjXCKRP1ZjhqgkV,8,45,"['edm', 'progressive house', 'progressive trance', 'progressive trance house']",215240,2021-12-31,day
Morgan Wallen,Neon Eyes,3kOi5KZTcCOdqFlUjF9CDZ,6JlCkqkqobGirPsaleJpFr,4oUHIQIBe0LHzYfvXNW4QM,67,83,['contemporary country'],226146,2021-01-08,day
Cosmic Gate,Vertigo (Year in Review 2021),0kzAwQ7naMkg6o0lXTMzYr,5zws4sXAIs0rgPEismc2nE,6ySxYu68zTsO5ghsThpGtS,7,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",165930,2021-12-31,day
Polo G,Partin Ways,5Y3ID1NKAg8qydyVCrM7ji,2rLqUcipEjIKK9rma5OTN8,6AgTAQt8XS6jRWi4sX7w49,69,83,['chicago rap'],170322,2021-12-03,day
Young Parisians,Rediscover (Year in Review 2021),5R8cIBw5ws1LRF0rnvHOVO,5zws4sXAIs0rgPEismc2nE,4uS2f71goAkBJvA8cgjcQY,8,16,[],184157,2021-12-31,day
Baby Keem,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR,3r46DPIQeBQbjvjjV5mXGg,5SXuuuRpukkTvsLuUknva1,70,76,"['hip hop', 'rap']",316733,2021-09-10,day
DT8 Project,Crystallize (Year in Review 2021),0sG77XcYl22i1TEW50dRCq,5zws4sXAIs0rgPEismc2nE,5vt86ZNYulbS5LcsTGpDHE,6,36,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",180010,2021-12-31,day
Billie Eilish,Lost Cause,4191RXFPa7Ge9XkA4cWlna,0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH,75,87,"['art pop', 'electropop', 'pop']",212496,2021-07-30,day
Pavel Khvaleev,Rider (Year in Review 2021),3vxRrw7FKJtOCznzTT1uz4,5zws4sXAIs0rgPEismc2nE,04mfb9WF2sttD7r6SWMYRk,8,37,['russian edm'],170174,2021-12-31,day
Shouse,Love Tonight - David Guetta Remix Edit,2prnn41CblB8B4yWACDljP,2HYufzr6XUqSurRZdY0D9w,2TcGJdSOiOvITBzhvfX8XB,82,71,['aussietronica'],158095,2021-06-11,day
Kryder,Rapture (Year in Review 2021),48v26y2RB1CBc94mQIwaz6,5zws4sXAIs0rgPEismc2nE,1xfLBmx0n8DQri9HxJsq9O,8,50,"['edm', 'electro house', 'progressive electro house', 'progressive house', 'trance']",138916,2021-12-31,day
Dan + Shay,Glad You Exist,472vIK1ldetTxRxG3ovaiY,4z2eVLzV0UxLc2O4VZMIjV,7z5WFjZAIYejWy0NI5lv4T,71,72,"['contemporary country', 'country', 'pop']",144533,2021-02-05,day
Rafael Osmo,Loader (Year in Review 2021),1uoudOGbWkQVOZ1jxOuUX2,5zws4sXAIs0rgPEismc2nE,3ChjGRo4LfuJy7uXo0uQG5,6,24,[],138464,2021-12-31,day
Mike Sherm,Baby,0JpexR4X82horswlU2LFsq,1ecaLnHZm8kr5Eu63Xw6UU,3tqosLbNFNekyZyO2KJ6qd,66,61,['cali rap'],126586,2021-10-14,day
Dan Thompson,Flashback (Year in Review 2021),4GRtAphbdmPgqOMGs5rNsz,5zws4sXAIs0rgPEismc2nE,4nlOg4rKASHtzf46WAxnti,5,32,[],129483,2021-12-31,day
Kay Flock,PSA,6T5i0o62ZyfHRRHHihYJ1n,5DMfgmlbRD0HeUi5QQgOAD,2AMeiDbfU2vonrTkpXDKUu,69,65,"['bronx drill', 'new york drill']",113600,2021-11-05,day
MaRLo,Hoogenbanger (Year in Review 2021),07StD4fPqRhxvyu9VvMPtp,5zws4sXAIs0rgPEismc2nE,2kd1zg9ZyGG6WjZO2dAsFd,8,49,"['australian dance', 'edm', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",100285,2021-12-31,day
Travis Denning,Dirt Road Down,5gTQD1FjKMqUisgSD0uyb1,0It8BS2aYEgexa65TJbp18,6CegFHnUqJcOBipgphZ2CJ,68,56,"['contemporary country', 'country pop']",165920,2021-08-06,day
Big Maus,2021 Is the Year for Me,6AgBsgErradzeCCTkfi64E,5qnbOFPr1u8wG5An29oESy,6JUYLFlVtRxKDjHGhcUir7,1,18,[],78766,2021-04-10,day
Doja Cat,Naked,0CsR9Y9SnC6ZWmekmVqSHz,1nAQbHeOWTfQzbOoFrvndW,5cj0lLjcoR7YOSnhnX0Po5,72,89,"['dance pop', 'pop']",223560,2021-06-25,day
She77 on the bea7,Piano Type Beat .Year. Instrumental 2021,6kyTWdpNwouYNNFdK5ng62,4nZLDpj4fghIkSjm5py1Ux,3m57LbMEsYkWrcHmsuYciG,16,26,[],162270,2021-01-13,day
Kameron Marlowe,Steady Heart,4QakuMSCrvw79FQV55xx6T,0q2SQtfrwBE53MnkEo82W9,31n3CN1jSC5ALUJ9dwT8UI,68,60,['contemporary country'],213207,2021-11-05,day
Protoculture,Deep Forest (Year in Review 2021),3o0jMKRI33pRVBBAIKF2Cs,5zws4sXAIs0rgPEismc2nE,37kQjANSQM1tmkTwvB5M96,7,42,"['progressive house', 'progressive trance', 'psychedelic trance', 'trance', 'uplifting trance']",183506,2021-12-31,day
Drake,Fountains (with Tems),08XWh5c0BMyD1nKVxxl91z,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,74,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",192417,2021-09-03,day
Genix,The Underground (Year in Review 2021),5GzkI505xIksForr1MXs26,5zws4sXAIs0rgPEismc2nE,5WWUkLXiAbmGwtELcfvB2w,6,40,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",224850,2021-12-31,day
Polo G,Don’t Play (with Lil Baby),2QIBJFl8DJR1mDh9GwfZef,2rLqUcipEjIKK9rma5OTN8,6AgTAQt8XS6jRWi4sX7w49,69,83,['chicago rap'],156734,2021-12-03,day
Chicane,"Hello, Goodbye (Year in Review 2021)",1NcC9TRkkIzbCp7lUIwX66,5zws4sXAIs0rgPEismc2nE,5GxyeQagayzZOg4UwffQlD,6,56,"['disco house', 'trance', 'uplifting trance']",120224,2021-12-31,day
"Tyler, The Creator",CORSO,46oHvXwpEZOFX518we1nJD,45ba6QAtNrdv6Ke4MFOKk9,4V8LLVI7PbaPR0K2TGSxFF,70,84,"['hip hop', 'rap']",146481,2021-06-25,day
TvaylatBot,Brawl Stars — Lunar New Year 2021,7qBq4ALFk6a8XFIK2QEZ2G,0fTgVCDtDxOgWEoUSLnRLo,2bMXfBrgzQ6XKNzkBShav7,11,1,[],46811,2020-07-08,day
Parker McCollum,Pretty Heart,7nINhyXn6uwUkYLY5KQH0K,6uiblZVOgKdhYp96cSCtqu,0Z8XVUAOBPM4x12wKnFHEQ,67,65,"['contemporary country', 'texas country']",245306,2021-07-30,day
Orkidea,From Within (Year in Review 2021),34AQVaFZM1nTlzEI7DnzhM,5zws4sXAIs0rgPEismc2nE,0aXrPFaq0OZY0Iv87lEWR7,6,36,"['finnish edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",179991,2021-12-31,day
Billie Eilish,Getting Older,4HOryCnbme0zBnF8LWij3f,0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH,74,87,"['art pop', 'electropop', 'pop']",244221,2021-07-30,day
Markus Schulz,Temporary Highs (Year in Review 2021),5ntfPRsZcDiiCg2QjPwQQx,5zws4sXAIs0rgPEismc2nE,6OO0PboZcIWUWL7j2IyeoL,8,47,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",170279,2021-12-31,day
$uicideboy$,"If Self-Destruction Was an Olympic Event, I’d Be Tonya Harding",5ikjIVLHoBrgaZ0zNrn6Ty,3dgsCZMswt6TWbsKcMgoO2,1VPmR4DJC1PlOtd0IADAO0,69,81,"['dark trap', 'new orleans rap', 'underground hip hop']",142707,2021-08-13,day
Armin van Buuren,Divino,2QZuwLWKmDN1o8F0ZPQPmS,1LqSDWZ7lB9ifG8zQUR6nH,0SfsnGyD8FpIN4U4WCkBZ5,12,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",225000,2021-12-08,day
Justin Morales,Desde Morro,0q1H8leLjzZvjHhgNBiVOx,0gXdxNdLAdxnqITRqOaMYX,5D7x9esAF6twPxuOqSMkeO,72,59,"['corrido', 'corridos tumbados', 'nueva musica mexicana']",146839,2021-10-01,day
Armin van Buuren,Lost In Space,2z0HXiP9Yz0qsM1xdK9f0N,1LqSDWZ7lB9ifG8zQUR6nH,0SfsnGyD8FpIN4U4WCkBZ5,11,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",201304,2021-12-08,day
FL Dusa,Dear God (feat. Kevin Gates),1oPdIqXhjswpTnA5PPQs0K,3AocIGXpIRlNgd2BSoETUH,1l39BupEDqsioWGVDXluVG,67,50,[],181714,2021-11-12,day
Scorz,Poison - Club Mix,5QWEvTKhBfouZdKZtcQnE6,1LqSDWZ7lB9ifG8zQUR6nH,2WSmz7fObdRrG8ZTXz7kcn,13,42,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",201290,2021-12-08,day
Kordhell,Live Another Day,34lfu3S4fIcKZRNXzbdbo7,3mBLmOCKHY1MAOD8fYmffg,2W6WP4pHQTFlbr2z9S4n54,79,67,['drift phonk'],133565,2021-08-27,day
Aly & Fila,Hymn Of Hope,30pPubNDR5TfIVNRgt3SDb,1LqSDWZ7lB9ifG8zQUR6nH,2hL1EouqXLtBEB6JKnPF0h,12,46,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",238714,2021-12-08,day
Ian Munsick,Long Haul,7nERlpaH7QghaO7jC60Xtu,5uQt9PVJIZvYjOL43EkOId,7HjGPPtdNuHcK8crc7iNkn,67,61,"['contemporary country', 'wyoming roots']",231265,2021-02-26,day
SLANDER,Love Is Gone - Armin van Buuren Remix,7H4Pe3OJvPqHHBjcwVCddU,1LqSDWZ7lB9ifG8zQUR6nH,20DZAfCuP1TKZl5KcY7z3Q,12,67,"['dubstep', 'edm', 'pop dance']",196153,2021-12-08,day
Hensonn,Sahara,6nqdgUTiWt4JbABDurkxMI,3Q8XfnyXY1KUqnfjkyGwWa,0snouHYzOWSgxRBYMQsa3H,79,63,['drift phonk'],171384,2021-11-16,day
AVIRA,Ocean,6zCNF737fNyv73y6jryaZD,1LqSDWZ7lB9ifG8zQUR6nH,7rznn3BVOuA5jyPB275jmS,13,49,"['progressive house', 'trance']",256984,2021-12-08,day
StarBoi3,Dick (feat. Doja Cat),3nY8AqaMNNHHLYV4380ol0,5gH9EDMWWiLEplNCLb1r7l,2WgfkM8S11vg4kxLgDY3F5,74,55,[],175238,2021-04-23,day
York,Golden Hour,2vZ0tfGJYCdjWhvmlCUj0h,1LqSDWZ7lB9ifG8zQUR6nH,20L5MecnuNujUE6imrfK0Q,11,49,"['german techno', 'german trance', 'progressive house', 'trance', 'uplifting trance']",175773,2021-12-08,day
Summer Walker,Insane,3pcxxaUxAMSfz2zgetHydD,4lPqFAvgmG97pxyxQsyCQx,57LYzLEk2LcFghVwuWbcuS,70,76,"['pop', 'r&b']",189905,2021-11-05,day
Heavy-K,I'll Be There,0RbdKEhWDM5Mw5sgUHNJgs,5CSL70ug8HGlHcYGbD79eA,0xAI0encQKIoTvNQXPh1ts,17,36,"['afro house', 'afro soul', 'south african house', 'south african pop']",355250,2021-12-17,day
VANO 3000,Running Away,2lDODk7inZnmUHbIjUnIwP,0qD1Ymect5I2EamO4HE8ZB,770glnH67Mk4u2D41sxAhx,73,55,[],111786,2021-06-21,day
Heavy-K,Indonga,4D9KbwIgbCaSRaI2wKOa8n,5CSL70ug8HGlHcYGbD79eA,0xAI0encQKIoTvNQXPh1ts,21,36,"['afro house', 'afro soul', 'south african house', 'south african pop']",351694,2021-12-17,day
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,0H1ASykMKIX8PYfqxbxBar,7dGJo4pcD2V6oG8kP0tJRR,71,89,"['detroit hip hop', 'hip hop', 'rap']",236665,2021-05-28,day
Robbie Seed,I Choose You,3jHdrgJyAapWQ4sEUvxMkW,1LqSDWZ7lB9ifG8zQUR6nH,6jbM9dszTY66L2Q7E1U0ll,8,33,"['cosmic uplifting trance', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",208856,2021-12-08,day
Adele,Can I Get It,6w8ZPYdnGajyfPddTWdthN,21jF5jlMtzo94wbxmJ18aa,4dpARuHxo51G3z768sgnrY,76,83,"['british soul', 'pop', 'pop soul', 'uk pop']",210384,2021-11-19,day
Tinlicker,Watching Over You (Year in Review 2021),3uWYrLC1R7H4s1vMOs90jE,5zws4sXAIs0rgPEismc2nE,5EmEZjq8eHEC6qFnT63Lza,8,65,"['edm', 'tropical house']",216775,2021-12-31,day
"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR,45ba6QAtNrdv6Ke4MFOKk9,4V8LLVI7PbaPR0K2TGSxFF,69,84,"['hip hop', 'rap']",130979,2021-06-25,day
Giuseppe Ottaviani,The Wind in Your Face (Year in Review 2021),1r3CFSWK0RXzK6dtWmD2ZN,5zws4sXAIs0rgPEismc2nE,5B9q1NRokzWYB7nSgnlHyv,8,48,"['italian trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",185806,2021-12-31,day
The Weeknd,Take My Breath - Single Version,6OGogr19zPTM4BALXuMQpF,6DmXKM13nNgIIby2FdK0f8,1Xyo4u8uXC1ZmMpatF05PJ,77,91,"['canadian contemporary r&b', 'canadian pop', 'pop']",220196,2021-08-06,day
Markus Schulz,Return from the Sand Sea (Year in Review 2021),3O26QU9BWjq0tGdEEWc6fc,5zws4sXAIs0rgPEismc2nE,6OO0PboZcIWUWL7j2IyeoL,7,47,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",127494,2021-12-31,day
Travis Scott,MAFIA,08F16baYbciTva9P4BvpiI,5FB5E1fwFeVqpz2CCzRSve,0Y5tJX1MQlPlqiwlOH1tJY,73,86,"['hip hop', 'rap', 'slap house']",240000,2021-11-05,day
SMR LVE,Rising Sun (Year in Review 2021) - Glynn Alan Remix,29w6H0IX7dUFNWcz9oMDMV,5zws4sXAIs0rgPEismc2nE,06t1RxKOvEjISHqQBquslE,6,27,['progressive trance'],145448,2021-12-31,day
Nardo Wick,Wicked Freestyle,4xl69qYIDxUIACXSeRkXOY,338LPt19lJ2GiGmxDSOAtR,0Njy6yR9LykNKYg9yE23QN,67,68,"['florida rap', 'trap']",167626,2021-12-03,day
Mark Knight,Nothing Matters (Year in Review 2021) - Township Rebellion Remix,0JJmWrkswXN5eYFtSRGse2,5zws4sXAIs0rgPEismc2nE,3h11MHQeCrcsUgRRijI1zL,8,52,"['deep groove house', 'deep house', 'disco house', 'edm', 'electro house', 'funky tech house', 'house', 'progressive house', 'tech house', 'uk house', 'vocal house']",123268,2021-12-31,day
Brent Faiyaz,MERCEDES,0tkgmjBMU6qSxolAKB3f2H,2M3IBMpOszCjnxwG1sWOqT,3tlXnStJ1fFhdScmQeLpuG,70,76,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",233069,2021-12-03,day
Temple One,Journey To Agartha (ASOT 1047),1lIMb8LQJJV4rxzlG7IDWt,6HVBy8FLAoYr6B2pd71n2o,04d81XptQA11pLPxMXLxC9,13,28,"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",160260,2021-12-16,day
Eden Muñoz,Creo en Ti,6HOOykUGBMv3LFsR9gObw5,3spEvK7Mc5ITcn1SuuViNd,1gJdf4Yybu4X5A2xYV3NMV,78,70,"['musica mexicana', 'nueva musica mexicana']",177058,2021-12-25,day
Above & Beyond,Prelude (ASOT 1047) - Above & Beyond Future Summer Mix,10R9I3NBJhCQyQwURCsqSP,6HVBy8FLAoYr6B2pd71n2o,10gzBoINW3cLJfZUka8Zoe,12,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",240427,2021-12-16,day
DJ Snake,U Are My High,3S7A85bAWOd6ltk6r2ANOI,0LMzMzG385642dtYwsVLkq,540vIaP2JwjQb9dm3aArA4,74,77,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",180480,2021-07-28,day
Above & Beyond,Black Room Boy (ASOT 1047) [Progressive Pick] - Kasablanca Remix,4iXwkATtJ7lYdDcgE6Kjlf,6HVBy8FLAoYr6B2pd71n2o,10gzBoINW3cLJfZUka8Zoe,12,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",225090,2021-12-16,day
Morgan Wallen,Silverado For Sale,1AGXmKhp5H6d1B2OwZwQdQ,6JlCkqkqobGirPsaleJpFr,4oUHIQIBe0LHzYfvXNW4QM,67,83,['contemporary country'],224920,2021-01-08,day
Scot Project,T2 (Trip) [ASOT 1047],0VZlUX5laqNz74pjOismMi,6HVBy8FLAoYr6B2pd71n2o,39zQTkZegu3XxkHNRbQmaG,13,31,"['german trance', 'hard trance', 'tech trance']",250470,2021-12-16,day
